text,perselisihan,infrastruktur,pemerintah,kesehatan,teknologi,administrasi,fasilitas,lingkungan,ketertiban,listrik,bahaya,lainnya,pungli,ilegal,lalulintas,bencana,air,pendidikan,kebersihan,sosial,wisata,sara,pencurian,korupsi,bbm,keuangan
 bpk ahok mhn setelah bpk ahok aktip kembali mhn di tertibkan palkiran liar di sepanjang jp tanjung duren utara dr mulai kfc tanjung duren smpe per empatan yg mengarah ke kemanggisanbnyak palkir cr makanberi jg peringatan pd pengusaha kecil di kawasan itu agar bs sediakan tmpt palkirnyakrn bikin macetsmpe macetnya ga ada wkt senenminggubhkan pagi z sdh macey hr wekend",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sore pak bill board dekat slipi mall seng sdh bertebaran sangat bahaya  mohon segera diperbaiki thanks yanto,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"selamat malam 
 tim yang menangani aduan masyarakat
 
 saya christina fransischa warga dari rt004006 kelurahan kapuk cengkareng 
 kebetulan saya bekerja di trans 7 
 
 ingin mengadukan bahwa staf dari kelurahan kapuk kurang kooperatif dalam memberikan pelayanan
 perihal pengurusan ktp saya hilang serta ktp ayah saya yang di janjikan awal februari ini akan jadi nyata sampai mau pilkada belum jadi
 dimana selalu di bilang belum jadi
 itu sudah november 2016 diserahkan ke kelurahan untuk d proses
 
 ini prosedur lama pembuatannya berapa lama yaa umumnya untuk ektp yg hilang
 
 trima kasih",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"selamat malam 
 tim yang menangani aduan masyarakat
 
 saya christina fransischa warga dari rt004006 kelurahan kapuk cengkareng 
 kebetulan saya bekerja di trans 7 
 
 ingin mengadukan bahwa staf dari kelurahan kapuk kurang kooperatif dalam memberikan pelayanan
 perihal pengurusan ktp saya hilang serta ktp ayah saya yang di janjikan awal februari ini akan jadi nyata sampai mau pilkada belum jadi
 dimana selalu di bilang belum jadi
 itu sudah november 2016 diserahkan ke kelurahan untuk d proses
 
 ini prosedur lama pembuatannya berapa lama yaa umumnya untuk ektp yg hilang
 
 trima kasih",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"selamat siang 
 
 mohon dapat di tinjau untuk pencetakan ektp
 kelurahan  cengkareng barat
 kecamatan  cengkareng
 proses ktp sejak 19 september 2016 hingga sekarang data belum juga di cetak
 
 mohon bantuannya terima kasih 
 fitria",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagi pak gubernur saya warga taman sari 4 no 61 kelurahan maphar sampai hari ini belum dapat surat formulir c 6 hanya ada a1 untukt pilih gubernur  sudah tanya rt saya pak joko tidak ada padahal tetangga sudah dapat formulir c 6 rt saya 002 rw 03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sore pak saya mau laporkan di daerah jelambar  jln hadiah jln karya jakarta barat banyak ditemukan stiker2 urutan no 1 di tiang listrik mohon di periksa dan di bersihkan ini stiker baru krn kmn sore tdk ada trm ksh sukses selalu no 2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagi pak saya dari wrg cosmos kedoya utara kebon jeruk depan rptra rt oo2o1 kenapa yg tidak dapat surat c6 harus fc sedangkan toko fc pada tutup sampai skrg masih cari fc yg buka kenapa dipersulit yaa apakah bener hrs fc kenapa sebelumnya tidak diberitahukan terlebih dahulu jadi kan bisa fc dulu tq,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slmat malam pak saya mau kasih info saya sudah resmi pindah ke depok bahkan kartu kluarga saya uda ada di alamat depok tapi saya cek dari situs httpsahokdjarotidcekdatapemilih saya masih memilih di cengkareng ktp lama saya saya takut suara saya di sana di salah gunakan klw milih bapak sih mending klw milih yg lain gimna salah 1 kecurangan nih pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat sore pak ahok saya ingin melaporkan tentang pemilu dan tps2 dijakarta banyak tps yg curang dan menyembunyikan surat suara buat org2 yg ingin memilih seperti tps kramat jati dan cengkareng banyak org mengantri dr pagi tp tidak kunjung dipanggil dan disuruh pulang dengan alasan surat suara abis tolong ditindak lanjuti hal tersebut karna semua org berhak memilih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak kami warga rw 004 kelurahan pegadungan kecamatan kalideres sudah bawa ektp  kk asli tapi tidak boleh memilih di tps 026 dan 027 tidak ada petugas panwaslu disana akhirnya banyak warga tidak bisa memilih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
halo tim ahok nama saya tidak terdaftar di tps no68 kel kamal kec kalideres tidak boleh nyoblos sudah bawa undangan tapi nama tidak terdaftar sudah bawa ektp  kk juga tidak bisa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pak ahok banyak warga dki jakarta yang ditolak untuk melakukan penyoblosan 
 seperti tps 88 cengkareng  tps 89 dll
 di fb banyak status berita warga sperti itu pak 
 kami sangat berharap pak ahok djarot menang pak 
 tolong minta polda ditindaklanjuti pak
 terima kasih",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tolong cepat ditindak lanjuti info ini
 tps 484950 89 di daerah cengkareng tidak dikasih
 nusukmasih ribuan orangalasan
 formulir habissekarang lagi ribut trm ksh",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tps cengkareng kayanya bermasalah,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak tps 89 cengkareng dicurangi pak 1000 orang gak biss nyoblos mereka dsuruh baris dari pagi trus duduk baris lagi tau2 jam 12 warga marah2 ehhh dibilang waktu udh abis mereka msh bertahan pak dsana tolong segera diusut pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang saya albertia kusuma warga jln h muchtar no 39 rt 04 rw 03 duri kosambi cengkareng jakarta barat saya ingin melaporkan tps 31 kelurahan kami tidak memberikan surat undangan pemilihan pdahal sudah d daftarkan 5 org tp hanya 1 org yg mendpatkan krn 1 org bru meninggal 3 org lainny tdk mndpat undngan dri rt saat datng ke kelurahantrnyta dsna bnyk warga puluhan orang tdk bisa memilih krn d usir oleh tps dgn alasan khabisan kertas coblos wrga bolak balik mencari tps lain tp d usir sperti binatang mengeluh k kelurahan duri kosambi tp tdk jga mendapat solusi kami mohon keadilannykrn kami wrga jakarta memiliki hak penuh trhadap pemilihan kami merasa sangat d persulit trimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ahok jam 2230 daerah pertigaan palapa di rawa buaya cengkareng jakbar masih terendam banjir mohon bantu penanganan tks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lapor ber x2 kinerja dpk kec palmerah tak ada banyak pelanggaran dibiarkan tlg pak beni ka dinas dpk bpk kamilus dan ahok gub dki jkt ditinjau kembali staff dan ka dpk kec palmerah banyak bangunan bermasalah dibiarkan ptsp tak bisa bertindak contoh bangunan pinggir jl sandang rt 1 rw 11 dpn gedung karang taruna kel palmerah melanggar gsb dan peruntukan 3 lt dan ex kebakaran pabrik minyak gosok rw 4  jl sulaiman kel palmerah tanpa imb punya bpk ijma perta rumah tinggal jd mess  pt sinta jl sulaiman kel kemanggisan menurut info pemborong sdh 86 dgn pengawas john tomas palmerahbeni dpk dinas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
koh ahok kapuk raya di jln berdikari blm surut dr kmrn lokasi jakbar 11720 rt 51 mohon ditanggulangi petugas kelurahan tidak ad yg datang  pasukan orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pagi pak ahok saya mau melaporkan tetang kelurahan pekojan suami ku kan bikin kk  kartu keluarga  note  ganti nama sesuai dgn akta lahir ny suami ku sudah sls proses d sudin tgl 8 februari 2017 da sudah beres sudah ksh berkas2 ny k kelurahan pekojan tgl 13 februari 2017 krn suami ku ktp d daerah pekojan tp td pagi pas qta mau ambil kk nya kata kelurahan pekojan blm di kerjakan krn banjir kmrn yg jd pertanyaan saya ap kah minta pergantian kk br kelurahan mang butuh waktu lama sedangkan di sudin saja 1 hr sls pak ahok gmn y,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak gubenursaya mau tanyaapa mengesah kan anak dari luar nikah menjadi anak sah nikahsusah yakog saya dipersulit didinas kependudukan jakarta barattrims,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
toolong permh greengarden kedoya masi banjir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pagi team pak ahok pak aku mo minta tlg daerah perum taman ratu indah banjirnya sdh hampir masuk ke dlm rumah org tua saya papi saya lagi sakit batpil panas badannya sy minta tlg spy banjirnya bs cepat ditangani sy kasian sama org tua sy tks ya team pak ahok jbu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
siang pak ahok saya mawar warga bojong indah mau minta tlg ditertibkan bengkel motor di jln cabe rawit raya  dekat pasar bojong indah  rawa buaya cengkareng parkiran motor nya terlalu sembarangan sehingga mengganggu kendaraan lain yg melintas mohon bantu ditertibkan pak dan bnyk juga bangunan liar diatas saluran air mohon di bantu tertibkan pak agar bs lbh rapi trima ksih,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ahok  saya mau mengeluhkan pembuatan kk baru di kelurahan cengkareng timur  tertulis 14 hari kerja sejak tanggal 1 februari  tetapi sampai saat ini belum dibuat dgn alasan orang yang membuat terkena musibah  saya menunggu pengecekan saja sangat lama rt 0714 kelurahan cengkareng timur sedangkan untuk segala urusan seperti sim  pencoblosan gubernur dan lainnya membutuhkan kk  mohon pak di review lagi kelurahan cengkareng timur  terima kasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat sore pak ahok mau beritahu utk wilayah kapuk khususnya di rw 02 dan 03 masih terendam banjir mohon ditindaklanjuti terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tolong perhatiannya pak ahok air yg menggenangi pemukiman kami yaitu jelambar duta mas sampai skrg kok airnya gak surut2 ya tempat lain udah pada surut ketinggian airnya sampai 50cm sekali lagi lagi mohon perhatiannya pak terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
malam pak dari taman sari 6 gang jaya bakti jakarta barat dibantu petugas kebersihan tidak pernah datang lagi untuk ambil sampah warga padahal sudah bayar iuran kebersihan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ahok selamat siang e ktp di kelurahan tanah sereal kosong sampai berbulan bulan bagaimana ya pak ahok tindak lanjutnya sy buat ektp skrng ini disuruh balik sekitar bulan april makasih pak ahok,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak mau melapor kalau di dlm komplek green garden jakarta barat banjir lagi uda 2x kali dlm mggu ini dan gk surut dr jam 2230wib thnks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kemarin sore jam 620 pm mulai hujan sampai jam 8pm stop tdk ada banjir sama sekali lalu mulai jam 10an pm baniir kiriman datang lah masuk ke komp green garden sampai jam 530 pagi msh tinggi 30cm surut jam 8 pagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
selamat siang pak hari ini minggu 26 maret 2017 pukul 1700 saya ingin menyampaikan keluhan mengenai kemacetan yg terjadi di sekitar kali jodoh terutama di tol turunan angke  bisa stuck tidak bergerak sekitar 30 menit bahkan lebih terutama saat weekend hal ini terjadi semenjak kalijodoh sangat banyak didatangi pengunjung jalanan didepan kalijodoh dimanfaatkan semua org utk berjualan  ngetem angkot  pak ogah  parkir liar  jalanan menjadi sangat macet dan tidak kondusif  mohon kiranya dibantu terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
yth bp ahok kami mau melaporkan kinerja pegawai kelurahan grogol ptsp yg bernama sebastian yang seringkali mempersulit warga yg membutuhkan pelayanan kelurahan yg menyebabkan warga harus bolak balik ke kelurahan dan seringkali menyulitkan dengan meminta data yg mengada2 sebaiknya orang tsb jangan diletakkan di bagian pelayanan masyarakat tks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ahok pembuatan ektp d kelurahan pekojan jakarta barat memakan waktu lebih dari 6 bulan tolong di cek saya ada perbaikan nama krn salah cetak dan hingga sekarang belom dapet yang baru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat malam timses ahokdjarot sy halley tjandra pendukung paslon nomor 2 ingin melaporkan apakah proses pembuatan ektp yang hilang membutuhkan waktu lebih dari setengah tahun sy tinggal di daerah grogol jakarta barat setiap saya datang ke kelurahan grogol selalu mendapatkan jwban blanko habis thx,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bapak tolong dibantu kantor imigrasi jakarta barat system down sudah 2 minggu menyebabkan pelayanan sangat buruk petugas yg ada juga sangat tidak ramah tidak dapat menjelaskan langsung ditinggal begitu saja terima kasih,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang saya mau lapor pembuatan ktp saya yang seharusnya selesai 9 februari 2016 tapi sampai tgl 2 maret 2017 belum jadi juga di kelurahan kembangan utara,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak sy sugianto mau ksh kbr di tpt sy bambu larangan rw 5 pegadungan ada spanduk menjelek kan bpk ahok tlg di turun kan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat pagi pa ahok sy dg bambang arianto almt kedaung kali angke blok b no 1 rt 006002 jakarta barat sy buat ektp sudah sejak bulan september 2016 sampai sekarang blm juga jadi mohon pa gubernur di perhatikan utk kelurahan kedaung kali angke krn ktp tsb sangat kita perlukan tksh,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak basuki selamat siang laporan sekarang terlalu banyak yg punya mobil tidak memiliki parkir pribadi contohnya di rumah orang tua saya di perum taman kota blok e kembangan utara jakbar jalanan penuh mobil parkir dan mengganggu sekiranya punya mobil harus memiliki parkir pribadi yg sesuai dgn luasannya dari onggo susanto terima kasih,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang pak basuki saya rika warga kalideres jakarta barat ingin mengadu sudah sejak september pembuatan ektp di kelurahan kalideres hingga maret tidak pernah jadi setiap bulan saya mengunjungi kelurahan tapi tidak ada kejelasan dari bagian birokrasi mohon penjelasan dan penyelesainnya terima kasih pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siang pak ahok mohon dibantu jl asirot 3 kelsukabumi selatan keckebun jerukjakbar klo hujan besar banjirgot penuh sampahwilayah rt 111204rw 01 banjir juga di jl asirot  depan jl asirot dalam di turunan jln depan alfamart  indomaret mohon juga diberikan plang nama jalan trimspakwinda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ythbpk gubernur dki jakarta nama pak budi alamat jln tomang tinggi raya rt00206 keltomang kec grogol petamburan jakarta barat persisnya d belakang rs sumber waras pak sy binggung ko pasar malam d tmp sy ada lg pd hal pak camat sm pak lurah tomang sdh melarang dan bahkan kini pak camat sm pak lurah sdh memberi ijin dgn syarat 1 bulan 2 kali pak tlg beri teguran sm pak camat dan lurah tlg hentikan pasar malam itu karna berada d jalur hijau dan kami sangat terganggu terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
selama malam bapak ahok yang terhormat  saya lukas warga kebon jahe kapuk cengkareng no81 rt 01503 melaporkan bahwa ada tindakan kecurangan terhadap ketua rw 003 dimana saat saya minta tanda tangan surat pengantar dari beliau  malah beliau minta uang sejumlah 1 juta untuk acc tanda tangan  mohon bapak kiranya menindak lanjutin ketua rw yang kurang sopan tersebuttrima kasih,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yth bapak2 laporan sy 1716455 belum ditindaklanjuti sy leny lapor tgl 20212328 pebr tolong pak jlmangga besar 4f no 28 jak bar sy harap bpk2 bisa menolong krn rtrwkelurahan tdk merespon pengaduan tembok tetangga no26 tanpa izin menempel dan talang airnya buat tembok basah sdh 2 kali korslet listrik sy sdh bicara tp tdk ditanggapi tgl 16217 sy lapor ke rt10 tp rt tdk adarw02keltamansari tp tdk ada tindakan sy sdh jelaskan penting tolong agar tdk terjadi kebakaran tp dr rtrwkelurahan tdk ada yg datang saat hujan khawatir listrik korslet dan dlm rmh sy banjirmohon pak segera bantuannya agar talang airnya dipindah agar tdk korslet listrik lagi nb perseteruan antar tetangga ini yg ke3terima kasih pak nb tolong juga pak agar warga disini mgbsr 4f rt 10 rw 02 punya ketua rt yg bisa ditemui krn rt nya tdk pernah bisa ditemui sejak jadi ketua rt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak ahok di kota bambu jakarta barat  banyak sekali e ktp kami blm jadi alasannya krn ada kepalsuan dr pengurus yg lama walaupun kami masih bisa mengikuti pilkada kita doakan pak ahok tetap menang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pak tlng gubernur yth tlng kel kapuk pelayanan di perbaikin lambat banget bwat ngurusin semuanya tlg di sidak pak kmren saya ngurusin orang meningal lama bnget pak trimakasih,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat malam pak ahok saya edwin warga joglo jakbar setiap minggu pagi jam 9 mesjid daerah saya di jlalmubarok joglo jakbar pasti selalu ada semacam ceramah pengajian yg isinya selalu mendiskreditkan agama kristen ini sdh mengganggu sekali pak krn dilakukan bukan hanya untuk kalangan intern tp ini sengaja disiarkan keluar pakai toa yg pastinya didengar dgn jelas oleh warga sekitar mohon ditertibkan pak ini sdh amat meresahkan karena bisa menyulut kebencian tks atas atensinya pak ahok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
halo pak saya bikin ektp bulan lalu tp sampai skg belom jdi tolong dibantu dong pak sy bikin ektp sy di kelurahan kebun jeruk jakbar thx,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saya mau melaporkan oknum rt 007006 kelurahan jelambar baru yg mempersulit surat pengantar rt  untuk keperluan peranjangan ktp saya yg blm elektrik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagi pak kami ada melihat saat pilkada gubernur bulan february yg baru khususnya di kelurahan pekojankecamatan tambora rw 06 terdapat banyak warga yg tdk mendapatkan hak suara pilih warga tanya sama rw  rw nya jawab pulang dulu saja setelah jam 12 siang balik warga tanya kenapa namanya tidak tercantum di daftar pemilihan jawabnya kelurahan belum terdaftar padahal seminggu sebelumnya sdh kami tanyakan dan mintakan surat hak pilih sampai hari h nya pun nama kami tidak terdaftar sedih pak mohon bulan 4 jgn terulang lagi  klu rw kami atau lurah kami gak memberi perhatian utk warganya minta pak ahok pantau langsung deh sedih demokrasi nya pakmohon ditelusuri,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tolong ditindak mobil parkir liar di sepanjang jalan taman anggrek sampai terowongan tol  terima kasih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pagi pak ahok saya yuli warga semanan telp ke kelurahan semanan dari tadi pagi jam 9 sekarang jam 10 ga diangkat bukan nada sibuk bingung apa saking sibuknya sampai ga bisa angkat telp padahal saya mau tanya petugas kpu uda ada blum karena tadi pagi jam 8 saya ke sana dia bilang pps nya baru dtg jam 1011 seharusnya kan pps itu ada dari jam 8 mau daftar dpt aja susah telp call centernya yg 31908701 juga salah itu toko katanya daftar aja penuh perjuangan ampun d telp call center jawabnya ragu ragu gitu bener2 ga professional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selamat siang bpk gub saya leo warga mangga besar taman sari saya baru saja menikah dengan orang luar daerah saya mau tanya pak saya mau buat kk baru dan perpindahan ktp luar kota ke jakarta istri kenapa dipersulit ya pak orang suku dinas kembangan menyuruh saya bolak balik untuk keperluan yang sebelumnya tidak diberitahu oleh kelurahan seandainya 1x balik tidak masalah paktapi ini kenapa disuruh pake surat pernyataan orang tua segala yah pak mohon infonya pak kalo bisa saya ngomong langsung saya ngomong langsung deh pak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bapak ahok sy mendaftar ke kelurahan tomang tolong diusut sblm hr senin ini sy daftar kan ktp dan kk saya krn kmrin blm dpt kartu pemilihtp mereka ga mau ksh bukti tanda terimaalasanya suruh tgu tgl 28 liat sy ad di daftar pemilih ga nama saya kl ga ada baru dikasih tanda terimanya dulu sblm pemilu pun bgtu dgn org yg sama mau daftar tp ditolak alasanny suruh lgs dtg k tps aj bw ftokopi kk dan ktp kynya mau dicurangin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kepada yth bapak gubernursaya mau menginformasikan bahwa di ketua rt saya selalu pilih kasih masalah pembangunan jalan khususnya di wilayah rt 017 rw 013 kapuk cengkareng,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siang pak saya mau melapor ada tetangga dpb rmh setiap hari bakar smpah rmh tangga dan smph lain ny asap nya smpe masuk ke rmh2 sdh pernh saya minta tolong utk tdk bakar tp keesokan hari nya tetap saja dia bakar mohon bantuan bapak utk dpt menindak lanjutin nyaalamt rmh saya di jln pelopor blok o4 no 21 mencengtegal alur jakrta barat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhn bapak mensterilkan jl kunir jl kalibesar timur 3 dr pkl  jln tsb adalah jln utama masa dijadikan penampungan pkl mrk jualan dr sore sd subuh kalo sabtu miinggu buka nonstop disitu bnyk perumahan jdi mengganggu kenyamanan dan keamanan kalo mlm suara musik diputar se keras2nya blm lagi pemabok psk pemalak bnyk berkeliaran kalo penampungan di jl cengkeh blm jadi larang saja pklnya jgn jualan dulu jgn warga setmpt yg jadi korban upk kotatua saja menolak tmptnya dijadiikan penampungan sementara t kasih,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
