bulan,no_laporan,kelurahan,kategori,pengaduan,tgl_pengaduan,waktu_pengaduan,tgl_disposisi,waktu_disposisi,tgl_selesai,tgl_target_selesai,keterangan
04,133720,CENGKARENG BARAT,Banjir,"Malam Pak Ahok, saya Rudy berdomisili di Cengkareng Barat ingin melaporkan jika selokan di sepanjang Jl. Kamal Raya antara SMAN 33 & kampus BSI cengkareng sdh penuh dgn sampah dan akan banjir setiap hujan. Saya pernah melapirkan ke Rt & Rw tp kata mereka itu wewenang dari Kecamatan & kelurahan cengkareng barat. Mohon tindak lanjutnya pak krn dampaknya merendam perkampungan di belakangnya. Padahal ini selokan di jalan raya pak. Thanks Pak Ahok.",2017-04-03,10:32:48,2017-04-19,11:54:45,2017-04-26,2017-04-29,"Telah dilakukan penanganan sementara dengan membersihkan sampah oleh petugas PPSU Kelurahan Cengkareng Barat dilanjutkan Koordinasi kepada Kasudin Sumber Daya Air Kota Administrasi Jakarta Barat untuk penanganan lebih lanjut,sebagaimana surat dan foto terlampir."
05,136459,TEGAL ALUR,Lain-lain,"Slamat  sore pak Ahok,saya mau sampaikan  bahwaTagihan bulanan kamtib & pembinaan lingkungan selalu di ditagih oleh rt  010 sebesar rp15.000 dan ditagih juga oleh rw o11 sebesar rp 20.000. Kelurahan tegalalur ,kalideres- jakbar. Tolong dicek apakah seperti itu ada 2 kali penagihannya rt & rw (  rt sendiri dan rw sendiri ) ? Tolong dong Pak Ahok , bulan ini (mei 2017 )masih tetap ditagih oleh rw 011.Trims Pak Ahok.",2017-07-05,22:39:47,2017-05-17,10:07:32,2017-05-23,2017-05-27,"Sudah dilakukan cek lokasi dan berkoordinasi dengan Ketua RT/RW, dan melakukan pembinaan terhadap Ketua RT/RW. "
05,133886,TANAH SEREAL,Bangunan Liar,"Selamat sore pak ahok , saya ingin mengadukan bangunan liar yg telah berdiri bertahun2 di daerah sekitar rumah saya . Jalan yang seharusnya lebar malah dijadikan warteg2 pinggiran dan jg bangunan liar yg dibangun sendiri oleh warga yg tinggal disini . Alamatnya di jln. Pekapuran 2 dalam , kelurahan tanah sereal , kecamatan tambora , jakarta barat . Saya mohon tolong dibereskan pemukiman ini pak ahok . Terima kasih",2017-03-04,16:35:45,2017-05-17,11:01:02,2017-05-23,2017-05-27,Penertiban Warteg dan Bangunan Liar di Jl. Pekapuran 2 Dalam  telah dilakukan pada tanggal 23 Mei 2017. Terkendali dan aman
05,133919,MERUYA SELATAN,Fasilitas Umum,"Malam pak Ahok, di kelurahan meruya selatan, ada tanah di jalan menara 4, peruntukan nya utk taman kota, tp terbengkalai, malah dijadikan tempat berjualan tanaman...sy sdh lapor di qlue dari 2015...sampai skrg tdk ada perubahan",2017-03-04,19:24:54,2017-05-17,11:02:05,2017-05-18,2017-05-27,"1. Bahwa lokasi tanah dimaksud adalah Aset Pemda DKI Jakarta di Jalan Menara IV RT.001/005 Kelurahan Meruya Selatan yang sementara dimanfaatkan oleh para pedagang tanaman hias untuk bercocok tanam, namun apabila tanah dimaksud akan dibangun dan atau dimanfaatkan oleh Pemda DKI Jakarta para pedagang tanaman hias itu siap mengosongkannya;"
05,134069,MERUYA UTARA,Parkir Liar,"Pak Basuki, saya warga Taman Meruya Ilir blok J8/23. Sangat mengeluhkan kondisi depan pintu pagar depan rumah saya yang selalu menjadi tempat parkir pelanggan warung2 di sekitar rumah saya yang kemungkinan besar illegal. Saya sudah melaporkan ke keamanan dan sampai level RT tetapi kelihatannya mereka juga tidak berani/tidak ada respons dari mereka. Mohon bantuannya pak, karena hal ini sudah berjalan selama bertahun2. Terima kasih.",2017-04-04,13:46:00,2017-05-17,13:45:20,2017-05-19,2017-05-27,Koordinasi dan himbauan dengan ketua RT dan para pelaku bisnis atau penjual makanan disekitar lokasi dilakukan koordinasi dan pemberian surat himbauan dilarang parkir di depan lokasi taman meruya Ilir Blok J8/23 
05,136744,KAPUK,Kelurahan,"Misi pak saya warga DKI Jakarta yang mendapat pengecewaan tentang pelayanan terhadap kelurahan Kapuk Cengkareng, saya mengalami pelayanan untuk revisi agama dalam Kartu Keluarga, selang 1 minggu disuruh balik ternyata tetap ada kesalahan dan dengan gampangnya berbicara seakan tidak ada kesalahan dari pihak kelurahan, saya pekerja merasa membuang waktu cukup lama, mohon tegurannya pak ahok tindak tegas dengan pelayanan seperti ini mengecewakan warga DKI Jakarta",2017-05-15,9:20:44,2017-05-17,14:41:37,2017-05-22,2017-05-27,"1. Menurut keterangan Kasatreg Dukcapil Kel. Kapuk Kartu Keluarga a.n pelapor sdh d cetak dan sdh di ambil sama yg bersangkutan
2. Setelah di hubungi pelapor bahwa benar Kartu Keluarganya sdh jadi dan sekarang lagi di tandatangani Ketua RT dan sdh tidk ada masalah lagi
"
05,136736,PEGADUNGAN,Kelurahan,"Selamat pagi pak, sy novi warga kel.pegadungan. mav pak sy mau tanya, apa kelurahan tidak dapat mengeluarkan surat keterangan sudah tidak tinggal dialamat yg ditmpati sblmnya kl blm 1 smp 3 thn?? Sy membutuhkan surat itu untuk proses pengajuan gugatan perceraian krn suami sy smp dgn hr ini tdk diketahui keberadaannya.. Mohon informasinya ya pak krn smp hr ini sdh sejak bln jan sy ajukan ke kelurahan tetapi slalu ditolak.. Trima ksh pak",2017-05-15,6:20:41,2017-05-17,15:18:26,2017-05-22,2017-05-27,Konfirmasi Via Telepon
05,136838,TEGAL ALUR,Lain-lain,"Siang Pak djarot mohon bntuannya untuk menertibkn pasar malam yg menggangu lalu lintas mrk berdagang di pigir jln tiap hari senin sore jam 5, di jln pelopor blok O4 cengkareng tegal alur trna ksh",2017-05-17,15:46:00,2017-05-18,10:16:53,2017-05-24,2017-05-28,"Sudah dilakukan musyawarah dengan Ketua RW 015 dan RW 05, dan telah diberikan edaran larangan berdagang di sarana umum."
05,134410,MAPHAR,RT/RW,"Saya mau kasih informasi    atau  himbauan    tolong  ada ketua RT   di  jl kebun jeruk 4  kelurahan  maphar kecamatan sawah besar,  itu ketua RT nya  tidak bijaksana  dlm  laporan warga nya  nenyangkut  soal taruh kantong sampah di depan rmh org    Rt  nya mala mendukung yg naruh kantong sampah itu   , tolong di tindak .trmksih",2017-07-04,15:36:27,2017-05-18,10:26:36,2017-05-28,2017-05-31,Mendatangi pelapor untuk konfirmasi atas laporannya dan melakukan pendekatan kepada para pihak untuk mengetahui duduk permasalahan Melakukan survey terkait laporan keberadaan sampah di jl kebun jeruk 4  kelurahan  maphar dan selanjutnya dilakukan pembersihan /pengangkutan sampah 
05,136336,WIJAYA KUSUMA,Keamanan,"Pagi pak ahok, saya tinggal di taman dutamas,tubagus angke,jakarta barat. Di jalan wijaya 4, setiap sore jalanan dpn rmh hampir selalu ada anak2 kampung yg berombongan bawa2 tongkat dsb sampai kmrn ada rombongan anak kampung tsb memecahkan botol kaca didpn rmh dan byk sekali puntung rokok. Tanggapan dr RT dan hansip setempat juga tdk pernah digubris. Tolong dicek karena semakin meresahkan kalau setiap sore anak2 kampung tsb mulai dtg rame2 lewat dpn rmh. Terima kasih. Bertha.",2017-06-05,6:27:55,2017-05-18,14:30:42,2017-05-26,2017-05-31,Koordinasi dilakukan Lurah Wijaya Kusuma dengan RW dan kemanan setempat untuk meningkatkan keamanan dan menjaga situasi lingkungan agar tetap kondusif.
05,134926,KAPUK,RT/RW,selamat malam bos bos tolongin sy untuk memecat RT 005 RW 010 kapuk pulo kelurahan kapuk kecamatan cengkareng jakbar mata duitan,2017-04-23,2:14:13,2017-05-18,14:40:34,2017-05-22,2017-05-28,"1. Menurut keterangan Ketua Rt.005/010 bahwa pelayanan untuk warganya tdk dipungut biaya
2. Iuran bulananpun tdk dipungut 
3. Dan setelah di hubungi pelapor bahwa pelapor tdk merasa SMS atau melaporkan Ketua Rt.005/010 kpd siapapun juga.
"
06,137120,TEGAL ALUR,Keamanan,"Selamat pagi Pak Gubernur .... Mohon dibantu .... Mohon ditertibkan anak anak tongkrongan di depan toko Fadil JL.Prima Dalam Rt.06/05 Tegal Alur Kalideres Jakbar, ini lokasi pemukiman sehingga sangat mengganggu kami.... Mereka anak anak luar bukan dari warga  setempat. Mereka nyanyi nyanyi, ngomong dan ketawa keras keras.  Sangat mengganggu kami ... Mohon ditertibkan .... Sudah beberapa kali  saya sampaikan keamanan RW dan kelurahan tapi tidak ada tindakan ... Terima kasih .... ini jam segini 02:20 masih berlangsung...",2017-05-22,10:51:58,2017-05-22,10:51:58,2017-05-25,2017-06-01,"terima kasih atas informasi yang disampaikan, kami sudah melakukan koordinasi dengan pengurus RT, RW dan keamanan setempat untuk menegur pedagang/ pemilik toko Fadil serta menegur anak-anak yang nongkrong agar tidak mengganggu dengan nyanyi-nyanyi sampai larut malam"
06,137110,TOMANG,Fasilitas Umum,"Yth.Plt Gubernur DkI jakarta. Bpk.H. Djarot Saeful Hidayat. Pak sy Johan. Alamat.jl TomangTinggi Raya Rw 06, kel. Tomang, Kec. Grogol Petamburan, Jakarta Barat. Di belakang RS. waras. Pak knpa pasar malam di tmp sy ada lg pada hal wkt Gubernur Bpk. Basuki sdh tdk ada. Apakah ada aparat  yang bermain di belakang layar atau gimana?  kami selaku warga disini sangat mohon sekali untuk mengentikan pasar malam ini karna akan masuk bulan suci Ramadhan agar tdk menganggu umat muslim beribadah. Tolong sms saya agar di sampaikan ke Plt Gubernur DkI agar kebohongan dan zaliman tidak terus berlanjut Terimakasih.",2017-05-22,10:55:28,2017-05-22,10:55:28,2017-05-24,2017-06-01,"Kami dari pihak Kelurahan bersama dengan Satpol PP Kecamatan dan Kelurahan telah mengantisipasi dengan melakukan penjagaan Pasar malam setiap hari minggu, Adapaun meyoritas warga RW. 06 sesungguhnya tidak keberatan dengan adanya pasar malam. Arus lalu lintas di seputar pasar malam hanya di alihkan saja tidak di tutup karena aktivitas pasar malam"
06,135064,KEDOYA UTARA,Lain-lain,"Pak tolong di tindak lanjutin pembakaran sampah yg tiap hari di lakukan api sangat besar , menggangu pernapasan mohon di tindak lanjutin pak gubernur . Lokasi nya di lahan kosong depan appartement centro city,daan mogot-jakarta barat.terimakasih",2017-05-22,11:14:54,2017-05-22,11:14:54,2017-05-22,2017-06-01,"Kami sudah meninjau lokasi tidak ada pembakaran sesuai foto yang saya kirim dan yang menjaga lokasi sudah berjanji tidak ada pembakaran sampah, yang membakar sampah bukan dari tanah kosong tapi dari belakang ruko toko kayu"
06,137287,PALMERAH,Lain-lain,Pasukan orange palmerah mengendor pak gubernur..mohon bantuanya...disuntik lagi...got palmerah utara...tks. Pendukung !,2017-05-24,9:43:30,2017-05-24,9:43:30,2017-06-02,2017-06-22,"1. Berdasarkan hasil klarifikasi dengan pelapor melalui telepon didapatkan bahwa pelapor tidak pernah merasa melalukan pelaporan terkait kinerja PPSU melalui SMS Centre Gubernur, dan berdomisili di Wilayah Kelurahan Slipi (Halte Slipi depan Alfamart) 2.terkait laporan saluran sepanjang jl. Palmerah utara pihak kelurahan Palmerah melakukan Survey/Monitoring, Pembersihan kondisi Saluran sepanjang Jl. Palmerah Utara dan didapatkan kondisi Saluran dimaksud dalam kondisi baik sebagaimana foto terlampir "
06,137270,KAPUK,Sampah,"Bersama ini saya selaku warga Rt 010 RW 014 kelurahan kapuk kecamatan cengkareng jakarta barat,ingin adukan perihal pengangkatan sampah, yang dilakukan secara tebang pilih, bila warga tdk mampu bayar iuran bulanan maka sampah warga yg tdk mampu tidak diangkat, mohon tanggapan bapak/ibu perihal tersebut .sebab keadaan warga juga untuk bayar iuran bulanan terbatas akibat ekonomi dimana iuran per bulan warga diminta rp 125 per bulan dan itu tak jelas kemana anggaran tanpa beri laporan ke warga tiap2 bulan, demikianlah laporan saya untuk tolong ditindak,terima kasih:)",2017-05-24,13:46:15,2017-05-24,,2017-05-29,2017-06-21,"1. Menurut keterangan Ketua Rt.010/014 pelapor sudah satu tahun tidak membayar uang iuran kebersihan
2. Akibatnya sampahny tdk di angkut oleh petugas kebersihan 
3. Pelapor tidak membayar iuran tersebut karena merasa keberatan karena pelapor tdk bekerja
4. Dari hasil pertemuan antara Ketua Rt, Ketua Rw da pelapor yang di mediasi oleh pihak Kelurahan di sepakati pelapor di kenakan membayar iuran kebersihan hanya Rp. 35.000,- setiap bulannya.
"
06,136624,PEKOJAN,Lain-lain,kelurahan pekojan kecamatan tambora setiap bln anak2 PPSU gajianya gak prnah tepat tlong pak dtlndak lanjuti stapnya gak bs krja ,2017-05-26,10:30:23,2017-05-26,10:30:23,2017-05-29,2017-06-05,"Sistem CMS-Bank DKI yang kurang sempurna transaksi Debet Rekening Tgl.05-05-2017 dinyatakan Valid, tetapi kondisinya tidak terkirim ke masing-masing rekening. Dilampirkan bukti pengebalian transkasi tgl.17-05-2017. dan baru terjadi transaksi bulan Mei bukan pada bulan-bulan sebelumnya"
06,135237,DURI KOSAMBI,Lain-lain,"Selamat siang pak Ahok,kami warga perum kosambi baru- jakbar, memohon kebapak untuk ditindak lanjuti tentang tempat pemotongan ayam krn hingga hari ini masih beroperasi,seharusnya tdk boleh dekat perumahan,krn kami warga kosambi sd pusing smp mau jual rmh aja tdk laku, semoga bpk menanggapi keluhan kami, terima kasih",2017-05-30,8:35:03,2017-05-30,8:35:03,2017-06-13,2017-06-22,"Kami Pernah mengundang Sdr Annggit, Sudin KPKP Jakarta Barat dan Pihak Kecamatan Cengkareng,  hasil pertemuan tersebut kami menyarankan agar Sdr Anggit memindahkan lokasi pemotongan ayamnya ke lokasi yang disediakan oleh Pemda Provinsi DKI Jakarta, namun sampai saat ini yang bersangkutan belum memindahkan Pemotongan ayam tersebut"
06,134960,KALIDERES,Kelurahan,Pak saya mau bikin sertifikat tanah .mau minta tandatangan lurah aja susah sudah 1 bulan lebih gak d proses.gimana ya pak. Dari zaenudin kali deres,2017-05-31,13:47:58,2017-05-31,13:47:58,2017-06-06,2017-06-21,"Sudah kami upayakan untuk menghubungi pelapor, namun nomor telepon pelapor tidak pernah aktif (coba dihubungi sejak tanggal 5 Juni s.d 7 Juni 2017) "
06,135659,KEBON JERUK,Lain-lain,"Pak Basuki yang terhormat. Saya minta tolong di area kebon Jeruk jakarta barat seringkali diadakan layar tancap sampai pagi dengan suara menggelegar. Dan ini sangat mengganggu, karena banyak warga yang tidak bisa tidur. Warga tidak berani menegur pelaksana layar tancap karena masih kerabat dari RT/RW setempat, layar tancap ini pun tidak ada meminta persetujuan warga, posisi TKP di depan gedung VOC kebon Jeruk. Mohon ditindak segera Pak. Saya hanya seorang perempuan, sudah berusaha minta dengan baik-baik tapi tidak ditanggapi. Dari warga RT. 04/ RW. 09.",2017-09-06,8:46:09,2017-09-06,8:46:09,2017-06-13,2017-06-19,Posisi TKP Berada di Wilayah RT. 010/05 Kelurahan Kebon Jeruk dan dikondisikan dari Bulan Juni sudah tidak ada
06,136667,JOGLO,Keamanan,"Aslmkm pak wagub yth: ditmpt,,pak kami dr warga joglo jakbar,`kami ingin mengadukn bahwa kami sangat merasa terganggu& hawatir skali terjadiny hal2 yg tdk diinginkn disebbkn oleh ledakan petasan pak,,kami sangt brhrp dr tim bapak mengadakn razia pedagng petasan pak`demi keamanan & ketenangn dlm beribadah dibulan ramadan ini,, ",2017-09-06,9:48:53,2017-09-06,9:48:53,2017-06-14,2017-06-19,"Rapat Koordinasi 12-06-2017,,, Monitoring wilayah Rutin setiap Subuh hari"
06,135518,TEGAL ALUR,Keamanan,"Selamat pagi Pak Gubernur .... Mohon dibantu .... Mohon ditertibkan anak anak tongkrongan di depan toko Fadil JL.Prima Dalam Rt.06/05 Tegal Alur Kalideres Jakbar, lokasi pemukiman sangat mengganggu kami.... Mereka anak anak luar bukan penduduk setempat. Mereka gitaran, nyanyi, ngomong dan ketawa keras keras.  Sangat mengganggu kami ... Mohon ditertibkan .... Sudah beberapa kali  saya sampaikan keamanan RW dan kelurahan tapi tidak ada tindakan ... Terima kasih .... ini jam segini 01:00 masih berlangsung...",2017-12-06,9:02:13,2017-12-06,9:02:13,2017-06-13,2017-06-22,"terima kasih atas informasi yang disampaikan, kami sudah melakukan koordinasi dengan pengurus RT, RW dan keamanan setempat untuk menegur pedagang/ pemilik toko Fadil serta menegur anak-anak yang nongkrong agar tidak mengganggu dengan nyanyi-nyanyi sampai larut malam"
06,135782,ANGKE,Lain-lain,Pak ahok .kali jodoh 2 .bangun balik rmh pelacuran  ya .tolong ditindak .dari masyarakat ,2017-06-13,11:08:51,2017-06-13,11:08:51,2017-06-14,2017-06-23,Telah dilaksanakan penertiban secara terpadu oleh Pemkot Jakarta Barat dan Pemkot Jakarta Utara
06,136081,SEMANAN,Lain-lain,Selamat pagi pak Basuki cahya purnama (ahok ) saya warga semanan ingin melaporkan soal kebersihan dan kesehatan.... Di wilayah kel. Semanan tepatnya di kp. Gaga Rt. 001/03 kel. Semana kec. Kaliderea jakbar di sini ada pemotongan ayam yg cukup besar dan lokasihnya di pemukiman penduduk  ....dan dekat dengan jalan umum... Kebersihan bulu ayam dan kotoran ayam yg berserakan ke pemukiman warga tolong bisa di tinjau terima kasih karna peyangkut kesehatan warga ..dan tidak ada tindakan dari pihak pemerintah setempat ...tolong di tangkapi karna sudah sangat bahaya sekali untuk kesehatan warga ..,2017-06-13,12:22:56,2017-06-13,,2017-06-19,2017-06-23,"diadakan pertemuan pada hari senin  tanggal 19 juni 2017 pukul 09.00 Wib s.d selesai di ruang kerja lurah semanan yang dipimpin oleh lurah semanan dan dihadiri oleh 1. Sekkel Semanan (Bp. Halimi, Sip) 2. Perwakilan Kasatpel KPKP Kec Kalideres (Sumino) 3.Kasi Pembangunan Ekonomi dan Lingkungan Hidup (Lyna Ornella) 4. Kasatgas Pol PP Semanan ( Rudiyanto) 5. Pemilik Peotongan Ayaam (Basunih) dengan hasil Surat Pernyataan Terlampir  "
06,136095,TANJUNG DUREN UTARA,Lain-lain,"Selamat siang Pak Ahok, saya tadi sedang meminta ttd utk PM 1 di ketua RW 02 kelurahan tanjung duren utara kecamatan grogol petamburan dengan nama ketua RW nya Suradi WS...setelah saya meminta ttd tangan, beliau meminta biaya administrasi  dan dimasukkan ke dalam kotak memang tidak seberapa tp menurut saya itu termasuk dalam kategori pungli...tolong ditindak tegas Pak, TKS",2017-06-13,12:58:24,2017-06-13,12:58:24,2017-06-12,2017-06-23,"Kasie Pemerintahan & Trantib kelurahan tanjung duren utara meminta konfirmasi kepada Ketua RW. 02 Kelurahan Tanjung duren Utara dengan mendatangi Pos RW. 02. Bahwa yang bernama Suradi WS adalah sekretaris RW. 02. Ketua RW. 02 membenarkan hal tersebut, biaya administrasi yang dimaksud tidak ada pemaksaan besarannya dan di pergunakan kembali untuk kepentingan kegiatan di wilayah RW. 02, seperti untuk membayar instruktur senam setiap minggu pagi, membayar personil keamanan, santunan untuk anak yatim dan kegiatan tujuh belasan."
06,136127,SEMANAN,Lain-lain,"Slmt malam, didaerah kami RT.05 RW.04 Kel.Semanan Kec.Kalideres JakBar, ada kegiatan peternakan/kandang sapi milik Ketua RW setempat, ditengah2 pemukiman warga, yg limbah kotoranya mencemari lingkungan dan menimbulkan bau menyengat yg sangat menggangu sampai kedalam rumah kami dan warga sekitarnya. Kami khawatir terhadap dampak lingkungan dan kesehatan yg ditimbulkan.Untuk itu kami mohon utk pihak terkait menangani hal ini.Terima kasih. (Delsi Satria)",2017-06-13,13:06:57,2017-06-13,13:06:57,2017-05-09,2017-06-23,"berdasarkan laporan warga melalui aplikasi ""Lapor"" yang ditujukan kepada Badan Pengelola Lingkungan Hidup Daerah, dilakukan peninjauan lokasi oleh petugas Dinas Lingkungan Hidup Provinsi DKI Jakarta didampingi Staf Kasi Ekbang dan Lingkungan Hidup Kelurahan Semanan pada HAri Selasa 09/05/2017 "
06,136468,TOMANG,Fasilitas Umum,"YTH.Bpk. Gubernur DkI Jakarta, Bpk Basuki Tjahaja Purnama, sy Bu Johan, Alamat: Tomang Tinggi Raya  Rt 004/06. Kel: Tomang, kec: Grogol Petamburan, Jakarta Barat. Pak knpa pasar malam d tmp sy ada lagi kami sbagai warga d sini sangat2 terganggu yg d adakan tiap minggu sore dan pada hal keluraha tomang sdh melarang.pak tlg beri teguran lg ke bpk lurah tomang supaya tegas dan agar pasar malam di tutup selamanya. Pak sy mohon agar sms sy sgera di tindak lanjutin makasih",2017-06-13,13:44:10,2017-06-13,13:44:10,2017-06-14,2017-06-23,"Kami sudah berkoordinasi dengan Korlap Pasar Malam dan juga warga, sebagian besar warga tidak berkeberatan karena keberadaan Pasar malam. Arus lalu lintas pun dialihkan"
06,136430,KEMANGGISAN,RT/RW,RT.002/ RW.006.  Kemanggisan palmerah jakarta barat. Sering banjir pak.  Ket.RTnya males ga pernah kontrol.  Yg diperhatiin cm area sekitarnya aja.  Area kami yg dbelakang ga pernah di tengokm smpai saat ini msh banjir.  RT cuek. Bahkan lampu jalan aja sampai saya sndiri yg pasang. Sy pasang 2 buah lampu karna nunggu RT lama responya. Mohon pak dicek.  Trims.  ,2017-06-14,8:42:58,2017-06-14,8:42:58,2017-06-15,2017-06-24,Membersihkan Saluran Mapet
07,137738,JELAMBAR BARU,Lain-lain,Selamat sore pak. Saya warga dari kelurahan jelambar .. Tepatnya di jalan jelambar selatan ... Ada pasar di jalan yg sangat mengganggu dan jg listrik boleh ngambil langsung dari tiang... `alias nyolog listrik.` tlog di tindak pak.,2017-07-14,17:50:44,2017-07-17,8:57:54,2017-07-21,2017-07-24,"Untuk Lokasi tersebut (Jl. Jelambar Selatan) berada di Wilayah Kel. Jelambar Baru, Telah dilakukan pengecekan instalasi listrik oleh pihak PLN dan tidak ada pencurian listrik.  1. Pada Hari Rabu dan Kamis Tanggal 19 dan 20 Juli 2017 Kasie Pemerintahan, Kasie Ekbang, Sekel dan Satpol PP Kelurahan Jelambar Baru untuk mencari informasi, adapun hasil nya adalah sebagai berikut:
a. Pasar yang berada di Jalan Jelambar Selatan 2 yang di kenal dengan pasar darurat. Keberadaan pasar sudah ada sejak tahun 1980’an dan sangat di butuhkan oleh warga dan tahun 2010 sempat mendapat binaan dari Sudin UMKM Jakarta barat
b. Pasar ini berada di atas tanah perorangan milik Alm. H. Ibrahim dan di teruskan oleh ahli warisnya.
c. Operasional Jam Pasar dari Jam 05.00-12.00 WIB setiap Harinya
d. Jumlah Pedagang yang ada di dalam Pasar berjumlah sekitar 50 an pedagang (Tidak menggangu Jalan) dan 20 an Pedagang Kaki Lima yang berada di luar Pasar yang sebagian memakai trotoar dan diatas saluran.
e. Jalan Jelambar Selatan 2 selama ini tidak digunakan warga sebagai  Jalur Utama, biasanya hanya motor yang lewat.
f. Setelah di cek langsung di ketahui tidak ada pencurian listrik. Pedagang yang di dalam pasar semua mempunyai meteran tersendiri dan membayar tagihan listrik tiap bulannya. Sedang PKL yang di luar pasar mengunakan listrik menumpang pemilik bangunan dan membayar ke pemilik bangunan dimana dia berjualan, 2. Setelah melakukan Pengecekan langsung dan berkomunikasi dengan pihak terkait Lurah Kelurahan Jelambar Baru membuat surat himbauan Kepada PKL untuk tidak berjualan diatas Trotar, Saluran dan Bahun Jalan dan Surat Himbauan kepada pengunjung Pasar untuk tidak parkir sembarangan."
07,137879,KOTA BAMBU UTARA,RT/RW,"Kepada yg terhormat Bapak Gubenur DKI Bapak Jarot, Saya mantan ketua Rt,, Rw 002  Kel. Kota Bambu Utara, Kec. Palmerah jakarta Barat melaporkan bahwa beberapa kali ada PENYELEWENGAN DANA FISIK yg di lakukan oleh Ketua RW 002 Bapak SUTRISNO, maka dari itu kami mohon Bapak Gubenur DKI agar menindak lanjuti laporan kami.. Kami ucapkan terima kasih",2017-07-22,17:19:57,2017-07-26,13:36:13,2017-08-05,2017-07-31,"Mengundang Ketua RW, 02, Ketua RT. 001 s/d 015 RW. 02, Mantan Ketua RT di RW 02 dan LMK RW. 02 untuk rapat musyawarah dan memverifikasi masalah yang terjadi setalah dilakukan konfimasi dan verifikasi kepada mantan ketua RT yang diduga sebagai pelapor tidak ada yang mengaku melaporkan penyelewengan dana fisik tersebut. sebagaimana Surat pernyataan dari mantan ketua RT terlampir. Pada dasarnya para ketua RT ingin dapat penjelasan dari ketua RW. 02 mengenai penggunaan Dana Fisik tersebut. Ketua RW. 02 mengakui bahwa beliau belum melaporkan hasil penggunaan dana fisik tersebut kepada para ketua RT di RW. 02. Pada kesempatan itu pula ketua RW. 02 menjelaskan penggunaan dana fisik karena selama kurang lebih satu tahun tidak ada pertemuan dengan para ketua RT."
07,137878,KOTA BAMBU UTARA,RT/RW,"Kepada yg terhormat Bapak Gubenur DKI Bapak Jarot, Saya mantan ketua Rt,, Rw 002  Kel. Kota Bambu Utara, Kec. Palmerah jakarta Barat melaporkan bahwa beberapa kali ada PENYELEWENGAN DANA FISIK yg di lakukan oleh Ketua RW 002 Bapak SUTRISNO, maka dari itu kami mohon Bapak Gubenur DKI agar menindak lanjuti laporan kami.. Kami ucapkan terima kasih",2017-07-22,17:19:58,2017-07-26,13:36:14,2018-08-05,2017-07-31,Setelah dijelaskan dengan bukti yang ada para ketua RT dan mantan ketua RT akhirnya paham mengenai penggunaan dana fisik teersebut. musyawarah berlangsung dengan lancar dan aman.
